time,poa_global,poa_direct,poa_diffuse,temp_air,wind_speed
2020-07-15 19:06:00,0.0,0.0,0.0,22.63,1.03
2020-07-15 20:06:00,0.0,0.0,0.0,22.48,0.97
2020-07-15 21:06:00,0.0,0.0,0.0,22.33,0.76
2020-07-15 22:06:00,0.0,0.0,0.0,22.17,0.83
2020-07-15 23:06:00,0.0,0.0,0.0,22.2,0.55
2020-07-16 00:06:00,0.0,0.0,0.0,22.17,0.41
2020-07-16 01:06:00,0.0,0.0,0.0,21.81,0.69
2020-07-16 02:06:00,0.0,0.0,0.0,21.87,0.55
2020-07-16 03:06:00,0.0,0.0,0.0,22.05,0.21
2020-07-16 04:06:00,0.0,0.0,0.0,22.06,0.21
2020-07-16 05:06:00,0.0,0.0,0.0,22.03,0.55
2020-07-16 06:06:00,37.03,0.0,37.04,22.02,0.69
2020-07-16 07:06:00,140.87,3.43,137.45000000000002,22.27,0.41
2020-07-16 08:06:00,235.13,11.57,223.55,23.85,0.14
2020-07-16 09:06:00,182.58,0.0,182.58,23.63,0.28
2020-07-16 10:06:00,246.56,0.48,246.07999999999998,23.98,0.48
2020-07-16 11:06:00,420.52,31.7,388.81,24.51,0.83
2020-07-16 12:06:00,373.61,14.1,359.51,24.44,1.03
2020-07-16 13:06:00,68.8,0.0,68.79,24.56,1.59
2020-07-16 14:06:00,92.61,0.0,92.62,24.21,1.1
2020-07-16 15:06:00,118.19,0.0,118.19,23.84,1.52
2020-07-16 16:06:00,48.51,0.0,48.51,23.69,1.45
2020-07-16 17:06:00,24.96,0.0,24.96,23.78,1.31
2020-07-16 18:06:00,0.0,0.0,0.0,23.58,1.03
2020-07-16 19:06:00,0.0,0.0,0.0,22.81,0.9
2020-07-16 20:06:00,0.0,0.0,0.0,22.65,0.76
2020-07-16 21:06:00,0.0,0.0,0.0,22.54,0.69
2020-07-16 22:06:00,0.0,0.0,0.0,22.41,0.55
2020-07-16 23:06:00,0.0,0.0,0.0,22.26,0.62
2020-07-17 00:06:00,0.0,0.0,0.0,22.12,0.48
2020-07-17 01:06:00,0.0,0.0,0.0,22.03,0.83
2020-07-17 02:06:00,0.0,0.0,0.0,22.12,0.62
2020-07-17 03:06:00,0.0,0.0,0.0,22.12,0.48
2020-07-17 04:06:00,0.0,0.0,0.0,22.14,0.48
2020-07-17 05:06:00,0.0,0.0,0.0,22.18,0.62
2020-07-17 06:06:00,22.54,0.0,22.54,22.23,0.69
2020-07-17 07:06:00,126.05,0.98,125.07000000000001,22.43,1.31
2020-07-17 08:06:00,179.37,1.37,177.99,23.07,1.17
2020-07-17 09:06:00,340.5,29.06,311.44,24.59,1.59
2020-07-17 10:06:00,396.15,31.6,364.55,25.94,1.38
2020-07-17 11:06:00,485.42,81.88,403.54,27.6,1.38
2020-07-17 12:06:00,431.65,35.91,395.74,28.13,1.52
2020-07-17 13:06:00,446.76,72.1,374.65,28.29,1.38
2020-07-17 14:06:00,387.52,83.63,303.88,28.1,1.59
2020-07-17 15:06:00,258.16,124.39,133.77,27.84,1.72
2020-07-17 16:06:00,116.89,21.67,95.22,27.3,1.79
2020-07-17 17:06:00,48.3,0.0,48.309999999999995,26.46,1.52
2020-07-17 18:06:00,0.0,0.0,0.0,25.58,1.45
2020-07-17 19:06:00,0.0,0.0,0.0,25.34,1.45
2020-07-17 20:06:00,0.0,0.0,0.0,24.81,1.45
2020-07-17 21:06:00,0.0,0.0,0.0,24.48,1.38
2020-07-17 22:06:00,0.0,0.0,0.0,24.17,1.17
2020-07-17 23:06:00,0.0,0.0,0.0,23.94,1.1
2020-07-18 00:06:00,0.0,0.0,0.0,23.87,0.83
2020-07-18 01:06:00,0.0,0.0,0.0,23.53,0.76
2020-07-18 02:06:00,0.0,0.0,0.0,23.25,0.55
2020-07-18 03:06:00,0.0,0.0,0.0,23.12,0.48
2020-07-18 04:06:00,0.0,0.0,0.0,23.06,0.83
2020-07-18 05:06:00,0.0,0.0,0.0,22.84,0.97
2020-07-18 06:06:00,42.67,0.0,42.669999999999995,22.55,0.76
2020-07-18 07:06:00,125.87,14.72,111.16,23.08,0.28
2020-07-18 08:06:00,263.38,91.61,171.77,24.61,0.97
2020-07-18 09:06:00,391.3,151.5,239.81,26.26,1.1
2020-07-18 10:06:00,243.04,0.49,242.55,27.4,1.03
2020-07-18 11:06:00,538.18,332.06,206.13,28.4,0.83
2020-07-18 12:06:00,491.21,90.44,400.78,29.91,0.83
2020-07-18 13:06:00,489.53,269.82,219.72000000000003,29.03,0.69
2020-07-18 14:06:00,377.77,65.03,312.74,28.7,1.59
2020-07-18 15:06:00,208.23,4.23,204.01000000000002,27.37,2.07
2020-07-18 16:06:00,142.87,3.19,139.69,25.77,2.14
2020-07-18 17:06:00,24.96,0.0,24.96,25.49,1.38
2020-07-18 18:06:00,0.0,0.0,0.0,24.77,1.52
2020-07-18 19:06:00,0.0,0.0,0.0,24.3,1.31
2020-07-18 20:06:00,0.0,0.0,0.0,24.07,1.17
2020-07-18 21:06:00,0.0,0.0,0.0,23.88,1.03
2020-07-18 22:06:00,0.0,0.0,0.0,23.59,1.1
2020-07-18 23:06:00,0.0,0.0,0.0,23.4,1.1
2020-07-19 00:06:00,0.0,0.0,0.0,23.32,1.1
2020-07-19 01:06:00,0.0,0.0,0.0,23.16,1.1
2020-07-19 02:06:00,0.0,0.0,0.0,22.91,1.17
2020-07-19 03:06:00,0.0,0.0,0.0,22.82,0.97
2020-07-19 04:06:00,0.0,0.0,0.0,22.8,0.76
2020-07-19 05:06:00,0.0,0.0,0.0,22.69,0.83
2020-07-19 06:06:00,41.06,0.0,41.050000000000004,22.7,0.9
2020-07-19 07:06:00,102.77,23.54,79.23,22.52,0.34
2020-07-19 08:06:00,221.35,7.36,213.98999999999998,23.07,0.21
2020-07-19 09:06:00,370.47,57.96,312.51000000000005,23.57,0.48
2020-07-19 10:06:00,68.8,0.0,68.79,24.74,0.76
2020-07-19 11:06:00,107.61,0.0,107.6,25.35,1.1
2020-07-19 12:06:00,328.75,5.1,323.64000000000004,24.86,1.79
2020-07-19 13:06:00,194.93,0.0,194.93,24.79,1.45
2020-07-19 14:06:00,96.14,0.0,96.14,24.73,1.31
2020-07-19 15:06:00,86.44,0.0,86.44,25.26,1.59
2020-07-19 16:06:00,74.97,0.0,74.97,25.37,1.86
2020-07-19 17:06:00,24.96,0.0,24.96,24.68,1.59
2020-07-19 18:06:00,0.0,0.0,0.0,24.06,1.66
2020-07-19 19:06:00,0.0,0.0,0.0,23.13,1.45
2020-07-19 20:06:00,0.0,0.0,0.0,22.83,1.31
2020-07-19 21:06:00,0.0,0.0,0.0,22.65,0.9
2020-07-19 22:06:00,0.0,0.0,0.0,22.5,0.76
2020-07-19 23:06:00,0.0,0.0,0.0,22.29,0.9
2020-07-20 00:06:00,0.0,0.0,0.0,22.09,0.83
2020-07-20 01:06:00,0.0,0.0,0.0,22.21,0.55
2020-07-20 02:06:00,0.0,0.0,0.0,22.35,0.55
2020-07-20 03:06:00,0.0,0.0,0.0,22.42,0.62
2020-07-20 04:06:00,0.0,0.0,0.0,22.27,0.69
2020-07-20 05:06:00,0.0,0.0,0.0,22.28,0.62
2020-07-20 06:06:00,41.86,0.0,41.86000000000001,22.43,0.34
2020-07-20 07:06:00,140.07,3.34,136.73999999999998,23.18,0.83
2020-07-20 08:06:00,214.71,5.67,209.05,23.8,0.76
2020-07-20 09:06:00,388.93,100.52,288.4,24.32,1.1
2020-07-20 10:06:00,449.81,79.48,370.33,24.21,1.31
2020-07-20 11:06:00,454.21,51.77,402.44,24.36,1.03
2020-07-20 12:06:00,411.47,26.67,384.8,24.3,1.31
2020-07-20 13:06:00,464.66,100.46,364.2,26.01,1.24
2020-07-20 14:06:00,229.75,1.35,228.39,26.5,1.38
2020-07-20 15:06:00,88.2,0.0,88.2,26.15,1.72
2020-07-20 16:06:00,82.91,0.0,82.91,23.99,1.79
2020-07-20 17:06:00,45.89,0.0,45.89,23.27,0.97
2020-07-20 18:06:00,0.0,0.0,0.0,22.8,0.76
2020-07-20 19:06:00,0.0,0.0,0.0,23.0,1.03
2020-07-20 20:06:00,0.0,0.0,0.0,22.72,0.97
2020-07-20 21:06:00,0.0,0.0,0.0,22.64,0.97
2020-07-20 22:06:00,0.0,0.0,0.0,22.43,0.97
2020-07-20 23:06:00,0.0,0.0,0.0,22.33,0.9
2020-07-21 00:06:00,0.0,0.0,0.0,22.24,0.9
2020-07-21 01:06:00,0.0,0.0,0.0,21.98,0.69
2020-07-21 02:06:00,0.0,0.0,0.0,22.2,0.34
2020-07-21 03:06:00,0.0,0.0,0.0,22.28,0.34
2020-07-21 04:06:00,0.0,0.0,0.0,22.39,0.14
2020-07-21 05:06:00,0.0,0.0,0.0,22.35,0.14
2020-07-21 06:06:00,44.28,0.0,44.28,22.14,0.0
2020-07-21 07:06:00,48.51,0.0,48.51,22.15,0.28
2020-07-21 08:06:00,272.85,54.07,218.79,23.52,0.41
2020-07-21 09:06:00,389.68,245.33,144.34,22.94,0.9
2020-07-21 10:06:00,395.71,31.76,363.94,24.07,0.69
2020-07-21 11:06:00,542.34,257.53,284.80999999999995,24.66,0.62
2020-07-21 12:06:00,546.86,374.21,172.65,25.37,0.69
2020-07-21 13:06:00,241.29,0.5,240.8,26.56,1.31
2020-07-21 14:06:00,157.88,0.0,157.88,26.03,1.31
2020-07-21 15:06:00,129.66,0.0,129.66,25.89,1.31
2020-07-21 16:06:00,120.39,26.65,93.74,25.22,1.59
2020-07-21 17:06:00,46.69,0.0,46.690000000000005,24.77,1.59
2020-07-21 18:06:00,0.0,0.0,0.0,24.0,1.31
2020-07-21 19:06:00,0.0,0.0,0.0,23.7,0.76
2020-07-21 20:06:00,0.0,0.0,0.0,23.38,0.69
2020-07-21 21:06:00,0.0,0.0,0.0,22.97,0.97
2020-07-21 22:06:00,0.0,0.0,0.0,22.65,0.97
2020-07-21 23:06:00,0.0,0.0,0.0,22.24,0.9
2020-07-22 00:06:00,0.0,0.0,0.0,21.92,0.69
2020-07-22 01:06:00,0.0,0.0,0.0,21.72,0.62
2020-07-22 02:06:00,0.0,0.0,0.0,21.69,0.76
2020-07-22 03:06:00,0.0,0.0,0.0,22.0,0.76
2020-07-22 04:06:00,0.0,0.0,0.0,22.04,0.69
2020-07-22 05:06:00,0.0,0.0,0.0,22.03,0.41
2020-07-22 06:06:00,41.06,0.0,41.050000000000004,22.27,0.28
2020-07-22 07:06:00,142.4,10.93,131.47,22.76,0.55
2020-07-22 08:06:00,272.25,85.8,186.45,23.91,0.69
2020-07-22 09:06:00,397.94,179.25,218.69,25.27,0.83
2020-07-22 10:06:00,494.62,329.38,165.25,27.07,0.9
2020-07-22 11:06:00,432.81,36.75,396.05,28.65,1.1
2020-07-22 12:06:00,544.08,232.6,311.49,26.77,0.62
2020-07-22 13:06:00,499.53,313.75,185.79,26.83,1.38
2020-07-22 14:06:00,401.7,220.66,181.04,27.12,1.52
2020-07-22 15:06:00,74.09,0.0,74.08999999999999,27.67,1.66
2020-07-22 16:06:00,70.56,0.0,70.56,26.98,1.79
2020-07-22 17:06:00,15.3,0.0,15.3,26.2,1.38
2020-07-22 18:06:00,0.0,0.0,0.0,24.85,1.59
2020-07-22 19:06:00,0.0,0.0,0.0,24.62,1.66
2020-07-22 20:06:00,0.0,0.0,0.0,24.36,1.45
2020-07-22 21:06:00,0.0,0.0,0.0,24.1,1.24
2020-07-22 22:06:00,0.0,0.0,0.0,23.87,1.03
2020-07-22 23:06:00,0.0,0.0,0.0,23.69,1.03
2020-07-23 00:06:00,0.0,0.0,0.0,23.34,1.1
2020-07-23 01:06:00,0.0,0.0,0.0,23.09,1.03
2020-07-23 02:06:00,0.0,0.0,0.0,22.71,0.97
2020-07-23 03:06:00,0.0,0.0,0.0,22.34,1.03
2020-07-23 04:06:00,0.0,0.0,0.0,22.15,0.9
2020-07-23 05:06:00,0.0,0.0,0.0,21.89,0.76
2020-07-23 06:06:00,28.18,0.0,28.18,22.09,0.41
2020-07-23 07:06:00,43.22,0.0,43.22,23.92,1.17
2020-07-23 08:06:00,273.39,50.89,222.5,24.66,0.97
2020-07-23 09:06:00,347.68,34.37,313.31,25.86,1.17
2020-07-23 10:06:00,495.36,217.82,277.53,26.0,1.24
2020-07-23 11:06:00,436.34,38.5,397.84000000000003,26.59,1.52
2020-07-23 12:06:00,396.6,20.31,376.28999999999996,25.17,1.66
2020-07-23 13:06:00,490.53,161.04,329.48,25.55,1.66
2020-07-23 14:06:00,224.05,0.92,223.13,25.65,1.72
2020-07-23 15:06:00,50.28,0.0,50.28,25.37,1.86
2020-07-23 16:06:00,25.58,0.0,25.580000000000002,24.03,1.59
2020-07-23 17:06:00,41.86,0.0,41.86000000000001,23.82,1.45
2020-07-23 18:06:00,0.0,0.0,0.0,23.44,1.17
2020-07-23 19:06:00,0.0,0.0,0.0,22.89,0.83
2020-07-23 20:06:00,0.0,0.0,0.0,22.82,0.76
2020-07-23 21:06:00,0.0,0.0,0.0,22.75,0.83
2020-07-23 22:06:00,0.0,0.0,0.0,22.65,0.83
2020-07-23 23:06:00,0.0,0.0,0.0,22.6,0.69
2020-07-24 00:06:00,0.0,0.0,0.0,22.46,0.76
2020-07-24 01:06:00,0.0,0.0,0.0,22.38,0.83
2020-07-24 02:06:00,0.0,0.0,0.0,22.43,0.69
2020-07-24 03:06:00,0.0,0.0,0.0,22.46,0.62
2020-07-24 04:06:00,0.0,0.0,0.0,22.44,0.62
2020-07-24 05:06:00,0.0,0.0,0.0,22.5,0.48
2020-07-24 06:06:00,43.47,0.0,43.47,22.67,0.34
2020-07-24 07:06:00,116.51,26.5,90.00999999999999,23.07,0.62
2020-07-24 08:06:00,274.58,90.36,184.22,23.8,0.41
2020-07-24 09:06:00,399.95,229.39,170.56,24.47,0.55
2020-07-24 10:06:00,393.13,29.78,363.34,25.26,0.9
2020-07-24 11:06:00,511.68,114.02,397.66,25.27,1.45
2020-07-24 12:06:00,554.48,282.66,271.82,25.29,1.38
2020-07-24 13:06:00,505.45,372.04,133.42000000000002,27.01,1.38
2020-07-24 14:06:00,382.89,64.56,318.33000000000004,26.94,1.52
2020-07-24 15:06:00,283.8,57.25,226.54000000000002,26.99,2.14
2020-07-24 16:06:00,43.22,0.0,43.22,26.82,2.14
2020-07-24 17:06:00,40.25,0.0,40.25,25.95,1.86
2020-07-24 18:06:00,0.0,0.0,0.0,24.95,1.86
2020-07-24 19:06:00,0.0,0.0,0.0,23.9,1.38
2020-07-24 20:06:00,0.0,0.0,0.0,23.77,1.17
2020-07-24 21:06:00,0.0,0.0,0.0,23.56,1.17
2020-07-24 22:06:00,0.0,0.0,0.0,23.41,1.17
2020-07-24 23:06:00,0.0,0.0,0.0,23.15,1.24
2020-07-25 00:06:00,0.0,0.0,0.0,22.8,1.24
2020-07-25 01:06:00,0.0,0.0,0.0,22.61,1.24
2020-07-25 02:06:00,0.0,0.0,0.0,22.51,1.17
2020-07-25 03:06:00,0.0,0.0,0.0,22.4,1.17
2020-07-25 04:06:00,0.0,0.0,0.0,22.46,1.17
2020-07-25 05:06:00,0.0,0.0,0.0,22.63,1.24
2020-07-25 06:06:00,41.86,0.0,41.86000000000001,22.54,1.1
2020-07-25 07:06:00,143.01,4.92,138.09,22.72,0.76
2020-07-25 08:06:00,267.86,123.28,144.57999999999998,23.26,0.69
2020-07-25 09:06:00,354.02,38.13,315.89000000000004,23.87,0.69
2020-07-25 10:06:00,289.68,3.05,286.63,25.19,1.03
2020-07-25 11:06:00,508.48,107.79,400.69,26.54,1.1
2020-07-25 12:06:00,483.66,74.2,409.47,28.14,0.97
2020-07-25 13:06:00,295.48,3.56,291.91999999999996,28.65,1.17
2020-07-25 14:06:00,411.1,176.4,234.7,27.24,0.83
2020-07-25 15:06:00,284.68,91.07,193.60999999999999,27.1,1.52
2020-07-25 16:06:00,84.68,0.0,84.67,25.38,1.93
2020-07-25 17:06:00,28.18,0.0,28.18,24.2,0.9
2020-07-25 18:06:00,0.0,0.0,0.0,24.19,1.17
2020-07-25 19:06:00,0.0,0.0,0.0,23.37,1.1
2020-07-25 20:06:00,0.0,0.0,0.0,23.09,0.9
2020-07-25 21:06:00,0.0,0.0,0.0,22.77,0.69
2020-07-25 22:06:00,0.0,0.0,0.0,22.38,0.62
2020-07-25 23:06:00,0.0,0.0,0.0,22.21,0.76
2020-07-26 00:06:00,0.0,0.0,0.0,22.03,0.69
2020-07-26 01:06:00,0.0,0.0,0.0,21.98,1.03
2020-07-26 02:06:00,0.0,0.0,0.0,21.95,0.97
2020-07-26 03:06:00,0.0,0.0,0.0,21.91,1.03
2020-07-26 04:06:00,0.0,0.0,0.0,21.77,1.24
2020-07-26 05:06:00,0.0,0.0,0.0,21.89,1.03
2020-07-26 06:06:00,37.03,0.0,37.04,22.09,0.97
2020-07-26 07:06:00,146.88,9.79,137.1,23.43,1.93
2020-07-26 08:06:00,273.79,43.23,230.57,24.86,1.45
2020-07-26 09:06:00,328.14,22.49,305.65000000000003,26.5,1.38
2020-07-26 10:06:00,224.92,0.0,224.92,28.03,1.59
2020-07-26 11:06:00,517.62,123.19,394.43,29.29,1.93
2020-07-26 12:06:00,521.36,126.98,394.38,28.42,1.59
2020-07-26 13:06:00,479.93,115.76,364.15999999999997,27.9,1.38
2020-07-26 14:06:00,327.45,20.74,306.7,26.12,2.14
2020-07-26 15:06:00,179.23,1.16,178.07,26.27,2.69
2020-07-26 16:06:00,144.36,3.92,140.44,26.26,2.14
2020-07-26 17:06:00,21.74,0.0,21.74,25.89,1.52
2020-07-26 18:06:00,0.0,0.0,0.0,25.24,1.24
2020-07-26 19:06:00,0.0,0.0,0.0,25.07,1.45
2020-07-26 20:06:00,0.0,0.0,0.0,24.64,1.31
2020-07-26 21:06:00,0.0,0.0,0.0,24.32,1.31
2020-07-26 22:06:00,0.0,0.0,0.0,24.03,1.24
2020-07-26 23:06:00,0.0,0.0,0.0,23.71,1.31
2020-07-27 00:06:00,0.0,0.0,0.0,23.53,1.38
2020-07-27 01:06:00,0.0,0.0,0.0,23.21,1.31
2020-07-27 02:06:00,0.0,0.0,0.0,23.05,1.03
2020-07-27 03:06:00,0.0,0.0,0.0,22.78,1.03
2020-07-27 04:06:00,0.0,0.0,0.0,22.66,1.03
2020-07-27 05:06:00,0.0,0.0,0.0,22.6,1.1
2020-07-27 06:06:00,41.06,0.0,41.050000000000004,22.6,0.9
2020-07-27 07:06:00,101.53,0.17,101.36,23.64,1.72
2020-07-27 08:06:00,195.57,2.69,192.89000000000001,24.98,2.28
2020-07-27 09:06:00,270.06,5.67,264.4,26.11,2.62
2020-07-27 10:06:00,419.37,45.75,373.62,27.15,2.0
2020-07-27 11:06:00,96.14,0.0,96.14,27.51,1.93
2020-07-27 12:06:00,75.85,0.0,75.86,28.14,2.07
2020-07-27 13:06:00,132.3,0.0,132.29999999999998,27.76,2.0
2020-07-27 14:06:00,117.31,0.0,117.31,28.44,1.79
2020-07-27 15:06:00,53.8,0.0,53.81,27.87,2.0
2020-07-27 16:06:00,109.59,0.37,109.22,25.42,2.0
2020-07-27 17:06:00,24.96,0.0,24.96,24.94,2.07
2020-07-27 18:06:00,0.0,0.0,0.0,24.52,1.79
2020-07-27 19:06:00,0.0,0.0,0.0,23.35,1.31
2020-07-27 20:06:00,0.0,0.0,0.0,23.25,1.31
2020-07-27 21:06:00,0.0,0.0,0.0,22.99,1.38
2020-07-27 22:06:00,0.0,0.0,0.0,22.87,1.31
2020-07-27 23:06:00,0.0,0.0,0.0,22.74,1.31
2020-07-28 00:06:00,0.0,0.0,0.0,22.64,1.45
2020-07-28 01:06:00,0.0,0.0,0.0,22.55,1.38
2020-07-28 02:06:00,0.0,0.0,0.0,22.43,1.17
2020-07-28 03:06:00,0.0,0.0,0.0,22.43,1.17
2020-07-28 04:06:00,0.0,0.0,0.0,22.39,1.1
2020-07-28 05:06:00,0.0,0.0,0.0,22.34,1.03
2020-07-28 06:06:00,6.44,0.0,6.44,22.37,0.97
2020-07-28 07:06:00,92.72,0.17,92.53999999999999,23.0,0.69
2020-07-28 08:06:00,148.18,0.0,148.17999999999998,23.59,0.83
2020-07-28 09:06:00,119.96,0.0,119.95,24.2,0.97
2020-07-28 10:06:00,103.2,0.0,103.2,24.71,0.9
2020-07-28 11:06:00,297.63,2.14,295.5,24.92,0.97
2020-07-28 12:06:00,320.41,3.75,316.66,24.96,1.93
2020-07-28 13:06:00,442.05,61.71,380.35,25.07,1.79
2020-07-28 14:06:00,370.25,48.35,321.90000000000003,25.35,1.79
2020-07-28 15:06:00,276.87,36.71,240.17000000000002,26.8,1.38
2020-07-28 16:06:00,142.85,3.83,139.02,26.34,1.31
2020-07-28 17:06:00,42.67,0.0,42.669999999999995,25.05,1.31
2020-07-28 18:06:00,0.0,0.0,0.0,24.35,1.31
2020-07-28 19:06:00,0.0,0.0,0.0,23.47,0.97
2020-07-28 20:06:00,0.0,0.0,0.0,23.39,1.17
2020-07-28 21:06:00,0.0,0.0,0.0,23.21,1.24
2020-07-28 22:06:00,0.0,0.0,0.0,23.07,1.24
2020-07-28 23:06:00,0.0,0.0,0.0,23.02,1.17
2020-07-29 00:06:00,0.0,0.0,0.0,22.87,1.1
2020-07-29 01:06:00,0.0,0.0,0.0,22.7,1.24
2020-07-29 02:06:00,0.0,0.0,0.0,22.61,1.31
2020-07-29 03:06:00,0.0,0.0,0.0,22.52,1.24
2020-07-29 04:06:00,0.0,0.0,0.0,22.44,1.1
2020-07-29 05:06:00,0.0,0.0,0.0,22.5,0.97
2020-07-29 06:06:00,41.06,0.0,41.050000000000004,22.5,0.83
2020-07-29 07:06:00,144.07,5.46,138.61,23.19,1.72
2020-07-29 08:06:00,235.47,11.02,224.45,24.0,1.86
2020-07-29 09:06:00,269.71,5.28,264.44,25.13,2.0
2020-07-29 10:06:00,378.33,22.38,355.95,26.05,1.45
2020-07-29 11:06:00,563.44,261.86,301.59000000000003,27.36,0.9
2020-07-29 12:06:00,507.63,97.93,409.70000000000005,28.55,0.9
2020-07-29 13:06:00,482.0,111.66,370.34000000000003,29.3,1.03
2020-07-29 14:06:00,421.37,191.52,229.85999999999999,29.08,1.17
2020-07-29 15:06:00,281.96,150.18,131.79,28.59,1.59
2020-07-29 16:06:00,97.16,0.2,96.96,27.51,2.28
2020-07-29 17:06:00,48.3,0.0,48.309999999999995,26.26,2.34
2020-07-29 18:06:00,0.0,0.0,0.0,25.13,2.21
2020-07-29 19:06:00,0.0,0.0,0.0,24.7,1.86
2020-07-29 20:06:00,0.0,0.0,0.0,24.36,1.72
2020-07-29 21:06:00,0.0,0.0,0.0,24.11,1.66
2020-07-29 22:06:00,0.0,0.0,0.0,23.82,1.38
2020-07-29 23:06:00,0.0,0.0,0.0,23.73,1.31
2020-07-30 00:06:00,0.0,0.0,0.0,23.52,1.31
2020-07-30 01:06:00,0.0,0.0,0.0,23.39,1.31
2020-07-30 02:06:00,0.0,0.0,0.0,23.18,1.24
2020-07-30 03:06:00,0.0,0.0,0.0,22.91,1.1
2020-07-30 04:06:00,0.0,0.0,0.0,22.79,1.03
2020-07-30 05:06:00,0.0,0.0,0.0,22.71,1.03
2020-07-30 06:06:00,40.25,0.0,40.25,22.6,0.9
2020-07-30 07:06:00,149.21,9.29,139.92000000000002,23.56,2.0
2020-07-30 08:06:00,283.6,101.99,181.6,24.57,2.41
2020-07-30 09:06:00,127.01,0.0,127.01,25.4,2.48
2020-07-30 10:06:00,90.85,0.0,90.85,26.4,2.34
2020-07-30 11:06:00,535.78,150.35,385.43,27.98,2.07
2020-07-30 12:06:00,237.27,0.0,237.26999999999998,28.65,1.86
2020-07-30 13:06:00,320.27,6.3,313.96999999999997,29.12,1.72
2020-07-30 14:06:00,156.12,0.0,156.12,29.42,1.59
2020-07-30 15:06:00,259.8,20.61,239.19,28.36,1.79
2020-07-30 16:06:00,149.31,5.96,143.34,25.98,2.34
2020-07-30 17:06:00,27.37,0.0,27.38,24.83,1.66
2020-07-30 18:06:00,0.0,0.0,0.0,24.59,1.52
2020-07-30 19:06:00,0.0,0.0,0.0,23.32,1.59
2020-07-30 20:06:00,0.0,0.0,0.0,23.19,1.59
2020-07-30 21:06:00,0.0,0.0,0.0,22.92,1.45
2020-07-30 22:06:00,0.0,0.0,0.0,22.63,1.31
2020-07-30 23:06:00,0.0,0.0,0.0,22.46,1.31
2020-07-31 00:06:00,0.0,0.0,0.0,22.27,1.31
2020-07-31 01:06:00,0.0,0.0,0.0,22.1,1.24
2020-07-31 02:06:00,0.0,0.0,0.0,22.05,1.17
2020-07-31 03:06:00,0.0,0.0,0.0,21.97,1.17
2020-07-31 04:06:00,0.0,0.0,0.0,21.93,1.17
2020-07-31 05:06:00,0.0,0.0,0.0,22.07,1.1
2020-07-31 06:06:00,28.18,0.0,28.18,22.17,1.03
2020-07-31 07:06:00,141.25,25.06,116.19,22.82,2.0
2020-07-31 08:06:00,221.22,7.67,213.54999999999998,23.13,1.45
2020-07-31 09:06:00,262.71,4.39,258.33,23.38,1.52
2020-07-31 10:06:00,250.15,0.53,249.62,23.8,1.59
2020-07-31 11:06:00,544.48,172.99,371.47999999999996,24.79,1.93
2020-07-31 12:06:00,533.46,143.17,390.28999999999996,25.37,1.86
2020-07-31 13:06:00,426.04,47.56,378.48,25.63,1.86
2020-07-31 14:06:00,77.62,0.0,77.62,24.69,1.72
2020-07-31 15:06:00,229.5,9.0,220.51,24.74,1.59
2020-07-31 16:06:00,156.46,16.6,139.86,24.42,1.59
2020-07-31 17:06:00,46.69,0.0,46.690000000000005,24.32,1.59
2020-07-31 18:06:00,0.0,0.0,0.0,24.03,1.52
2020-07-31 19:06:00,0.0,0.0,0.0,24.17,1.45
2020-07-31 20:06:00,0.0,0.0,0.0,24.02,1.45
2020-07-31 21:06:00,0.0,0.0,0.0,23.93,1.52
2020-07-31 22:06:00,0.0,0.0,0.0,23.81,1.45
2020-07-31 23:06:00,0.0,0.0,0.0,23.63,1.38
2020-08-01 00:06:00,0.0,0.0,0.0,23.41,1.24
2020-08-01 01:06:00,0.0,0.0,0.0,23.27,1.17
2020-08-01 02:06:00,0.0,0.0,0.0,23.22,1.1
2020-08-01 03:06:00,0.0,0.0,0.0,23.14,1.1
2020-08-01 04:06:00,0.0,0.0,0.0,23.08,1.1
2020-08-01 05:06:00,0.0,0.0,0.0,22.99,1.1
2020-08-01 06:06:00,43.47,0.0,43.47,22.86,1.03
2020-08-01 07:06:00,146.92,6.57,140.34,23.5,0.62
2020-08-01 08:06:00,272.9,33.51,239.39000000000001,24.79,1.17
2020-08-01 09:06:00,406.17,100.27,305.89,27.18,1.59
2020-08-01 10:06:00,506.47,161.88,344.58000000000004,28.66,1.31
2020-08-01 11:06:00,490.27,74.43,415.84,29.39,1.17
2020-08-01 12:06:00,382.08,14.24,367.85,30.21,1.17
2020-08-01 13:06:00,199.34,0.0,199.34,30.62,1.24
2020-08-01 14:06:00,313.74,14.33,299.42,31.09,1.38
2020-08-01 15:06:00,250.96,15.32,235.64000000000001,31.15,1.38
2020-08-01 16:06:00,138.5,3.08,135.42,30.56,1.17
2020-08-01 17:06:00,48.3,0.0,48.309999999999995,29.3,1.17
2020-08-01 18:06:00,0.0,0.0,0.0,27.61,1.59
2020-08-01 19:06:00,0.0,0.0,0.0,26.91,1.38
2020-08-01 20:06:00,0.0,0.0,0.0,25.88,1.59
2020-08-01 21:06:00,0.0,0.0,0.0,25.21,1.59
2020-08-01 22:06:00,0.0,0.0,0.0,24.55,1.52
2020-08-01 23:06:00,0.0,0.0,0.0,24.02,1.38
2020-08-02 00:06:00,0.0,0.0,0.0,23.83,1.38
2020-08-02 01:06:00,0.0,0.0,0.0,23.61,1.45
2020-08-02 02:06:00,0.0,0.0,0.0,23.37,1.38
